id,description,host_id,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,neighbourhood,latitude,longitude,property_type,room_type,accommodates,Accomodation Bin,bathrooms_text,bathrooms,private_shared,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
5138799,"Charming Flat In Sofo With A Classic Architecture From The 1920s On The Top Floor With A Balcony In Southwest. Located in a Safe and Central Area Close to the Subway, Suburban Trains, Buses, Harbours, Water Channels and Ferry Rides and surrounded by Two of Stockholm's Most Beautiful Parks. SPECIALLY SUITABLE FOR YOUNG COUPLES AND TRAVELERS USED TO VISIT FOREIGN COUNTRIES.  The Subway Station 'Skanstull' Shown on the Map is the Closest Station. The Flat Is Situated At About 10 Minutes Walk From    The space   A Beautiful, Safe and Central Area With the Architecture Mainly from the 1920s and 1930s. COSY TOP FLOOR APARTMENT FULLY EQUPPED AND ONLY 4 SUBWAY STOPS FROM DOWNTOWN AND THE CENTRAL STATION. Unique Sodermalm Location Surrounded by Water Channels and Parks and Close to Shops of All Kinds, Restaurants and Pubs and Situated in the Trendy Sofo Area.    Guest Access   Guests GAVE ACCESS TO THE WHILE FLAT. Bathroom, Small Kitchenette (About 1MQ),",26568999,"Stockholm, Stockholm County, Sweden",N/A,N/A,N/A,t,1,SÃ¶dermalms,59.30865,18.07751,Entire rental unit,Entire home/apt,4,4 to 6 People,1.5 baths,1.5,Private,1,3,"[""Iron"", ""Private entrance"", ""Wifi"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Microwave"", ""Coffee maker"", ""Patio or balcony"", ""Long term stays allowed"", ""Backyard"", ""Extra pillows and blankets"", ""Refrigerator"", ""Dedicated workspace"", ""Bed linens"", ""Smoke alarm"", ""Dishes and silverware"", ""Bathtub"", ""Oven"", ""Cooking basics"", ""Stove"", ""Shampoo"", ""Hot water"", ""Hangers"", ""Room-darkening shades"", ""Hair dryer"", ""Essentials"", ""Kitchen"", ""BBQ grill"", ""Heating"", ""Ethernet connection"", ""Keypad""]",83.41,3,30,0,19,49,139,255,4.63,4.72,4.75,4.75,4.88,4.77,4.61,f
5143979,"Precious Reeder / WritersRoom with Alot of Spirit. Instruments and Soulfullness, where you can rest. In The Middle of Stockholm City In The Area Overmalm But In The Part CALLED SIBIRIA - A RöstraftPart With Anecdots And Secrets In Every Block To Be Found By You. LOVE THIS AREA! Â ¤ï.",23057084,"Stockholm, Stockholm County, Sweden",within a day,70%,11%,f,2,Norrmalms,59.34893,18.06105,Private room in rental unit,Private room,3,2 to 3 People,1 bath,1,Private,1,3,"[""Elevator"", ""Wifi"", ""Long term stays allowed"", ""TV"", ""Essentials"", ""Kitchen"", ""Shampoo"", ""Heating"", ""Air conditioning""]",90.37,1,1125,30,60,90,365,7,5,5,4.86,4.86,5,5,5,f
5189326,"Charming semi-detached house in quiet nÃ¤rfÃ¶rort. Calm around. 10 min. to the t-orbit. 15 min. to City. Transparent Sunny TrÃ¤dgÃ ¥ rd. Measure to parking on the street. The house in three planes. 2 bedrooms, toilet and balcony up. 1 bedroom and bathroom / toilet on lower planet. WiFi.    The space   Charming semi-detached house in quiet nÃ¤rort. Calm around. 10 min. to the t-orbit. 15 min. to City. Transparent Sunny TrÃ¤dgÃ ¥ rd. Measure to parking on the street. The house in three planes. VÃ¤lutustat KÃ¶k, living room and sunny porch in the bottom floor. 2 bedrooms, toilet and balcony up. 1 bedroom and bathroom / toilet on lower planet. WiFi.   NÃ¤rhet to City. NÃ¤rhethet to t-orbit. Classic wooden company from the 1900s BÃ¶rjan. Calm and security. Bicycle distance to City, bath and strÃ¶vomrÃ ¥ it.   Calm. NÃ¤rhet to park and walking. Mixture of all Ã ¥ locks. NÃ¤rhethet to t-course.   2 subway lines within 10 min walk",26773888,"Enskede-Ã…rsta-VantÃ¶r, Stockholm County, Sweden",within a few hours,100%,20%,f,2,Enskede-Ã…rsta-VantÃ¶rs,59.285,18.0803,Entire residential home,Entire home/apt,5,4 to 6 People,1.5 baths,1.5,Private,3,4,"[""Iron"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Fire extinguisher"", ""Indoor fireplace"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Shampoo"", ""Heating"", ""Dryer"", ""Washer"", ""Dedicated workspace""]",250.24,4,1125,2,2,29,300,27,4.74,4.85,4.31,5,5,4.92,4.54,f
5211276,"Artist Apartment with Balcony in Cosy Hornstull.  Close to Everything: 2minutes to the Metro, Airport Buses, Liqueur Store, Supermarkets, Restaurants, Bar, Gym etc. In Apartment: Dishwasher, Dryer, Laundry Machine, Real Bed (140 cm)  The Apartment IS VERY SILENCE INSIDE.  You Will definitely Enjoy Your Stay Here!",26958984,"Stockholm, Stockholm County, Sweden",N/A,N/A,N/A,f,1,SÃ¶dermalms,59.31534,18.0347,Entire rental unit,Entire home/apt,3,2 to 3 People,1 bath,1,Private,1,2,"[""Smoke alarm"", ""Elevator"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed"", ""Essentials"", ""Kitchen"", ""Shampoo"", ""Heating"", ""Dryer"", ""Washer""]",347.56,3,30,23,53,83,358,4,4.75,5,4.75,5,5,4.75,4.75,f
5244083,"Our Charming 70 Square Apartment Will Give You A AMAZING VISIT IN STOCKHOLM. You have every thing you search for, just around the corner. Great Bars, Hip RÃ¶rstrandsgatan and Hagaparken. The Apartment has a bed for two person's. A Lovely Dinner Room.    The space   The Apartment is 70 Square. Bedroom With Space for Two Persons. IF You are more than 2 persons, we have a TV room with a sofa and a mattress that Can work as a bed. SO YOU CAN BE FOUR PERSONS IN OUR APARTMENT. A Big Dinner Room With A Lot of Space, And A Relaxing Room With TV, Apple TV And A Comfort Sofa. Free wifi. The Kitchen Has Everything You Need, Dishwasher, Micro and A Table for Three. The Apartment Also AS A Bathroom With A Comfort Bathtub.    Guest Access   We Want Your Stay To Be As Good As We Can, So You Will Have Access To Everything in the apartment. Dishwash, Micro, Washing Machine in the Basement, TV, Free Wifi. Clean Apartment, Towels, Sheets When You Arrive.    OT",19434284,"Stockholm, Stockholm County, Sweden",N/A,N/A,0%,f,1,Norrmalms,59.34428,18.03378,Entire rental unit,Entire home/apt,2,2 to 3 People,1 bath,1,Private,1,1,"[""Smoke alarm"", ""Elevator"", ""Wifi"", ""Long term stays allowed"", ""TV with standard cable"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""Shampoo"", ""Heating"", ""Dryer"", ""Washer""]",111.22,2,1125,0,0,27,27,3,4.67,5,4.67,3.67,5,4.67,4.67,f
5250821,"Close to the city, but far away from Noice. Stay on the Island St. Essingen and Enjoy The Small Town Feeling. A Newley Rebuilt Aptartment In Two Floors Overlooking The Water With All You Need For A Pleasant Stay!",27176121,"Stockholm, Stockholm County, Sweden",N/A,N/A,0%,f,1,Kungsholmens,59.31888,17.98749,Entire rental unit,Entire home/apt,5,4 to 6 People,3 baths,3,Private,3,5,"[""Smoke alarm"", ""Wifi"", ""Fire extinguisher"", ""Indoor fireplace"", ""Long term stays allowed"", ""TV"", ""Kitchen"", ""Heating"", ""Dryer"", ""Washer"", ""Keypad"", ""Free parking on premises""]",257.2,3,28,0,0,0,0,4,5,4.67,4.67,5,5,5,5,f
5279090,"Natural surroundings, close to sandy beach, cutting and bridge. Perfect fÃ¶r families with children. Three wells, 4 bedrooms with 6 sÃ¤ngar and 2 extra mattresses. Large patio on the back, balcony on the front. WiFi 1000GB, 55 'TV and Sous Vide fÃ¶r advanced cooking.    The space   MÃ¤rlarlarla 25 minutes from city.    Guest Access   Ã ... access to all fÃ¶rom addition to fÃ¶rrÃ ¥ d and food. Spices Get you use.    Other things to note   Good fungal forests are available in nÃ¤rhethet. Tips can be given. Smaller playground in the nÃ¤rhet, a meeting is located at Riddersvik's HerrgÃ ¥ rd (distance 500 m).",16172668,"Stockholm, Sweden",within a few hours,100%,75%,t,2,HÃ¤sselby-VÃ¤llingby,59.37677,17.79983,Entire townhouse,Entire home/apt,8,7 to 9 People,2 baths,2,Private,4,5,"[""Iron"", ""Wifi"", ""Barbecue utensils"", ""Fire extinguisher"", ""Dining table"", ""Free street parking"", ""Pack \u2019n play/Travel crib"", ""Luggage dropoff allowed"", ""Lake access"", ""Microwave"", ""High chair"", ""Body soap"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Window guards"", ""Dryer"", ""Patio or balcony"", ""Freezer"", ""Drying rack for clothing"", ""Beachfront"", ""EV charger"", ""Wine glasses"", ""Backyard"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Cable TV"", ""Board games"", ""Refrigerator"", ""Dedicated workspace"", ""Bed linens"", ""Baking sheet"", ""Smoke alarm"", ""Dishes and silverware"", ""Waterfront"", ""Outdoor dining area"", ""Bathtub"", ""Shower gel"", ""Cooking basics"", ""Oven"", ""Stove"", ""Shampoo"", ""Toaster"", ""Free parking on premises"", ""Hot water"", ""Portable fans"", ""Hangers"", ""Outdoor furniture"", ""Room-darkening shades"", ""Crib"", ""HDTV with standard cable, Chromecast, Netflix, HBO Max"", ""Hair dryer"", ""Essentials"", ""Bluetooth sound system"", ""Kitchen"", ""First aid kit"", ""Children\u2019s dinnerware"", ""Portable air conditioning"", ""Cleaning products"", ""Heating"", ""Ethernet connection"", ""Washer"", ""BBQ grill"", ""Keypad"", ""Dishwasher""]",278.05,2,21,11,20,29,147,35,4.94,4.91,4.97,4.86,5,4.86,4.91,f
5283346,"2/3 rooms and kitchens with balcony towards fine inner and Hammarbykanalen. The beach promenade below. Fully and tastefully mÃ¶bled, for rent only to very careful person. Very good communications",27353732,"Stockholm, Stockholm County, Sweden",N/A,N/A,N/A,f,1,SÃ¶dermalms,59.30721,18.08785,Entire rental unit,Entire home/apt,2,2 to 3 People,1 bath,1,Private,1,1,"[""Smoke alarm"", ""Elevator"", ""Long term stays allowed"", ""TV"", ""Essentials"", ""Kitchen"", ""Shampoo"", ""Heating"", ""Dryer"", ""Washer""]",417.07,1,1125,0,0,0,0,0,,,,,,,,f
5296050,"On The Top Floor Youâ'll Find This Extraordinary Penthouse With High Ceiling And New York Style Loft. IT ALSO HAS A BIG BALCONY, VERY NICE FOR HOT DAYS. ITS SITUATED IN THE TRENDY DISTRICT OF STOCKHOLM, SÃ¶dermalm, Close to Everything, With Lots of Nice Restaurants, Cafe © S, PUBS AND SHOPS CLOSE BY. ALSO THE SUBWAY AND MANY BUSES ARE RIGHT OUTSIDE THE HOUSE.  Suitable for Couples, Small Families, Possible to Put In an extra bed for Two Couples with One Bed Room Each.",27428901,"Stockholm, Stockholm County, Sweden",N/A,N/A,N/A,f,1,SÃ¶dermalms,59.31791,18.05317,Entire loft,Entire home/apt,4,4 to 6 People,2 baths,2,Private,2,2,"[""Iron"", ""Elevator"", ""Wifi"", ""Microwave"", ""Dryer"", ""Patio or balcony"", ""Indoor fireplace"", ""Refrigerator"", ""Dedicated workspace"", ""Smoke alarm"", ""Dishes and silverware"", ""TV"", ""Shampoo"", ""Hot water"", ""Host greets you"", ""Hair dryer"", ""Essentials"", ""Kitchen"", ""Heating"", ""Washer"", ""Air conditioning""]",333.66,6,19,0,0,0,0,8,5,5,4.5,5,4.88,4.88,4.75,f
5304847,"A Modern Apartment with Original Charming Details from the 1930â € ™ s. Tilled Stove Working!   The Apartment is Located in Proximity to City Buss and A Short Walk to Nytorget and Sofo. You Can Find Everything You Might Wish For Within A Couple Of Minute Walking, From A Cozy Bakery For Breakfast To Great Restaurants And Hip Bars.    The Space   Primary Bedroom: Large King Size Bed for Two (180cm Wide) from Tempur. Door for Privacy.  (IF Needed A Baby Crib Or Cot Can Be Put In)   Bedroom 2: Room With A 90m Single Bed for One. Door for Privacy.   Living Room: A Large Comfortable Sofa That Can Be Comfortably Slept On   Large Fully Equipped Kitchen with Micro, Oven, Stove Top,  < BR /> The Entire Flat Is At Your Disposal and Include:  -Free WiFi  -Beds Have Bed Linen and To",3203798,"SÃ¶dermalm, Stockholm County, Sweden",within a day,100%,75%,f,0,SÃ¶dermalms,59.31346,18.0958,Entire condominium (condo),Entire home/apt,4,4 to 6 People,1 bath,1,Private,2,3,"[""Iron"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Private entrance"", ""Fire extinguisher"", ""Elevator"", ""Indoor fireplace"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Essentials"", ""Kitchen"", ""Cooking basics"", ""Shampoo"", ""Dryer"", ""Washer"", ""Dedicated workspace"", ""Air conditioning""]",137.63,14,500,3,3,3,3,1,5,5,5,5,5,5,5,f
5325436,"The apartment is a stone's throw from the T-track and the vÃ¤stermalmsgallerian. 5 stairs up and overlooking Kronobergsgatan.  40 sqm, open and light.  Internet / TV + WiFi Inger.    The space   Good communications. NÃ¤ra water and to City.  NÃ¤ra to all types of stores.    Guest access   A MÃ ¥ nad: FrÃ ¥ n 1st March to 1st April.    Other thing to note   You have to reach everything when you live here.",26503150,"Stockholm, Stockholm County, Sweden",N/A,N/A,100%,f,1,Kungsholmens,59.3338,18.03502,Entire rental unit,Entire home/apt,2,2 to 3 People,1.5 baths,1.5,Private,1,1,"[""Iron"", ""Elevator"", ""Wifi"", ""Dishes and silverware"", ""TV with standard cable"", ""Kitchen"", ""Cable TV"", ""Cooking basics"", ""Microwave"", ""Refrigerator"", ""Shampoo"", ""Heating"", ""Washer"", ""Dedicated workspace"", ""Carbon monoxide alarm""]",97.18,3,7,0,0,0,0,57,4.65,4.83,4.54,4.75,4.83,4.85,4.65,t
5333941,"Nice and Cosy Room in Walking Distance to Lovely Parks, Water, Shopping and Communications. People From All Over The World Are Welcome Here.  I have to let you know that the bed is only 130 cm wide .. so it is good idea if you like each other ...-)!  There is a transferbus from Arlanda Towards Liljolmen, The Busstop Nearby Is Called Hornstull.    Guest Access   You can, Apart from the bedroom, Use The Kitchen, The Bathroom and The Diningarea as Much as you Want . In Live and Sleep in the Livingroom and That's My Private Area.",27642196,"Stockholm, Stockholm County, Sweden",within an hour,100%,100%,t,1,SÃ¶dermalms,59.31704,18.02928,Private room in rental unit,Private room,2,2 to 3 People,1 shared bath,1,Shared,1,1,"[""Iron"", ""Elevator"", ""Wifi"", ""Microwave"", ""Coffee maker"", ""Long term stays allowed"", ""Refrigerator"", ""Dedicated workspace"", ""Smoke alarm"", ""Dishes and silverware"", ""Oven"", ""Cooking basics"", ""Stove"", ""Shampoo"", ""Hot water"", ""Hangers"", ""Host greets you"", ""Hair dryer"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Heating""]",68.12,2,1125,0,0,3,3,284,4.77,4.88,4.71,4.93,4.94,4.84,4.76,t
5348547,"The apartment has a bedroom with a double bed (TV in bedroom), a living room (wide screen TV), well equipped kitchen and two balcony, one overlooking the sea.    The space < / b>  Situated in the National Ecopark Next to the Botanical Garden. MAXIMUM TWO GUESS.    Guest Access   Laundry in the Bathroom.    Other thing to note  < br /> wifi. MINIMUM ONE WEEK STAY.",23178281,"Stockholm County, Sweden",N/A,N/A,100%,f,1,Ã–stermalms,59.3727,18.0539,Entire rental unit,Entire home/apt,2,2 to 3 People,1 bath,1,Private,1,1,"[""Iron"", ""Wifi"", ""Fire extinguisher"", ""Indoor fireplace"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Bed linens"", ""Smoke alarm"", ""Dishes and silverware"", ""TV"", ""Cooking basics"", ""Shampoo"", ""Hot water"", ""Hangers"", ""Hair dryer"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Heating"", ""Washer"", ""Carbon monoxide alarm""]",136.24,7,50,0,0,0,0,4,5,5,5,5,5,5,5,f
5362220,"Welcome to this newly produced apartment with good planlÃ¶sing, large balcony, fitted material selection and exciting architecture.   New Production Apartment 2 Room of 60 SQM with Proximity to Both Water, Nature and Inner City. The Apartment Is Fully Furnished With Stylish Design And Has A Fantastic Balcony. HORNSBERG IS A newly produced area in an Expansive Phase. There is Both Restaurants, Cafes and ICA Maxi (Supermarket) Within Walking Distance of About 3 minutes.    The Space   Bright and Charming Apartment at the Top with Several of the Older Parts Preserved as Parquet Floors, Wooden Floors and Mullioned Windows. Living Room Facing The Street and Bedroom Towards The Quiet Courtyard. Plans Balcony Facing South Towards The Farm. The Apartment Was Renovated in 2014.    Guest Access   TO THE ENTIRE IN WILL RESPOND AS SOON AS POSSIBLE. Home.    Other thing to note   for Monthly Booking Please Contact Me (Email Hidden)",27797274,"Stockholm, Stockholm County, Sweden",within an hour,100%,100%,f,2,Kungsholmens,59.33519,18.01226,Entire condominium (condo),Entire home/apt,3,2 to 3 People,1.5 baths,1.5,Private,1,,"[""Iron"", ""Private entrance"", ""Wifi"", ""Elevator"", ""Fire extinguisher"", ""Paid parking on premises"", ""Free street parking"", ""Pack \u2019n play/Travel crib"", ""Luggage dropoff allowed"", ""Microwave"", ""Coffee maker"", ""Window guards"", ""Dryer"", ""Dishwasher"", ""EV charger"", ""Shared patio or balcony"", ""Long term stays allowed"", ""Outlet covers"", ""Backyard"", ""Extra pillows and blankets"", ""Cable TV"", ""Lockbox"", ""Refrigerator"", ""Dedicated workspace"", ""Bed linens"", ""Baking sheet"", ""Smoke alarm"", ""Dishes and silverware"", ""Bathtub"", ""Shower gel"", ""Cooking basics"", ""Oven"", ""Stove"", ""Shampoo"", ""Free parking on premises"", ""Hot water"", ""Hangers"", ""Host greets you"", ""Room-darkening shades"", ""Hair dryer"", ""TV with standard cable"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Heating"", ""Ethernet connection"", ""Washer"", ""Air conditioning"", ""Carbon monoxide alarm""]",118.31,1,1125,2,24,54,329,47,4.76,4.8,4.58,4.78,4.73,4.87,4.64,f
5369547,"Bright and Open Dream House With A Very Beautiful Garden, Cloose to the Water and The City of Stockholm! Secluded Green Oasis Amongst The Flowers and Apple Trees. Generous Kitchen with Plenty of Room for Nice Dinners. Three Bedrooms, Lounge W",27835062,"Stockholm, Stockholm County, Sweden",N/A,N/A,N/A,f,1,Bromma,59.33324,17.92964,Entire villa,Entire home/apt,6,4 to 6 People,2 baths,2,Private,5,4,"[""Iron"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Fire extinguisher"", ""Indoor fireplace"", ""Long term stays allowed"", ""TV"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Heating"", ""Dryer"", ""Washer"", ""Free parking on premises""]",223.55,6,1125,0,0,0,0,1,0,,,,,,,f
5394207,"TWO PRIVATE ROOMS, 17 SQM. One with Kitchen, Bed (90 cm), Table and Television. ONE WITH THE OTHER BED (90 cm). Private Toilet, Shower and Sauna. Private Entrance.  Five Minutes Walk to Metro, Buses, Local Trains and Ferry to Animal Greet.    The Space   Five Minutes Walk From The House You Goat TO SLUSSEN, THE LINK BETWEEN THE OLD Town and SÃ¶dermalm.  One Minute Walk From The House You Get To Citizenship, A Town Square With Lots of Nice Resturants, Cafe S and Bars.  After A Walk in Stockholm You can relax in your private sauna.",27961378,"Stockholm, Stockholm County, Sweden",within an hour,100%,N/A,f,2,SÃ¶dermalms,59.31532,18.06876,Private room in rental unit,Private room,2,2 to 3 People,1 private bath,1,Private,2,2,"[""Smoke alarm"", ""Hangers"", ""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""TV"", ""Extra pillows and blankets"", ""Essentials"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Coffee maker"", ""Stove"", ""Refrigerator"", ""Heating"", ""Washer"", ""Patio or balcony"", ""Hot water""]",159.88,3,1125,0,0,1,1,45,4.67,4.89,4.87,4.91,4.89,4.87,4.64,f
